date,P,PE,Q
1991-11-20,45.28145980834961,1.550290537903226,695.9807876160002
1991-11-21,0.8094826936721802,1.5300473951612903,216.13930272
1991-11-22,5.777093887329102,1.509804252419355,68.22366624000001
1991-11-23,0.7264449596405029,1.4895611096774193,52.01512992000002
1991-11-24,0.0,1.4693179669354839,35.29689120000001
1991-11-25,0.0,1.4490748241935485,26.751730463999987
1991-11-26,0.0,1.4288316814516129,22.712338944000052
1991-11-27,0.0,1.4085885387096773,21.060903168000046
1991-11-28,0.0,1.3883453959677419,20.18931206400004
1991-11-29,0.0,1.3681022532258065,20.028755808000017
1991-11-30,40.292762756347656,1.347859110483871,1707.0672444480006
1991-12-01,155.46975708007812,1.3276159677419355,32854.65215039998
1991-12-02,82.35224914550781,1.3267673198924732,20043.5371776
1991-12-03,59.987953186035156,1.3259186720430107,14547.237802560005
1991-12-04,0.11892575025558472,1.3250700241935485,971.97699168
1991-12-05,0.0,1.324221376344086,453.9664425600001
1991-12-06,0.0,1.3233727284946237,318.1562380800002
1991-12-07,0.0,1.3225240806451612,243.5358067200006
1991-12-08,1.1337887048721313,1.321675432795699,206.48044223999992
1991-12-09,17.266109466552734,1.3208267849462367,3312.3520166400012
1991-12-10,19.21871566772461,1.3199781370967743,2361.247338239999
1991-12-11,0.207034632563591,1.319129489247312,564.1641014400008
1991-12-12,0.011905184015631676,1.3182808413978495,354.0902572799996
1991-12-13,37.34632873535156,1.3174321935483873,7956.887711039997
1991-12-14,9.770153045654297,1.3165835456989248,2969.44972704
1991-12-15,0.0,1.3157348978494625,666.7926796800001
1991-12-16,0.0,1.3148862500000003,411.17692608000016
1991-12-17,0.0,1.3140376021505378,317.5955654400001
1991-12-18,0.0,1.3131889543010755,253.06724160000041
1991-12-19,0.0,1.312340306451613,206.07268032
1991-12-20,0.0,1.3114916586021508,185.7610396800003
1991-12-21,0.1108316034078598,1.3106430107526883,172.94202432000014
1991-12-22,0.3692018389701843,1.309794362903226,170.4954528000001
1991-12-23,12.337101936340332,1.3089457150537636,475.5778243199998
1991-12-24,0.1404954493045807,1.3080970672043013,407.124792
1991-12-25,0.0,1.307248419354839,212.72429663999995
1991-12-26,0.0,1.3063997715053766,173.68109280000027
1991-12-27,0.9063707590103149,1.3055511236559143,173.50269696000007
1991-12-28,10.274641990661621,1.3047024758064518,415.3310006400001
1991-12-29,0.5113226175308228,1.3038538279569896,445.0976207999999
1991-12-30,0.0,1.303005180107527,254.57086368000046
1991-12-31,0.0,1.3021565322580648,196.54124544000007
1992-01-01,0.14290323853492737,1.3021565322580648,167.25884256000015
1992-01-02,0.37050390243530273,1.318721930550074,154.23594623999992
1992-01-03,1.315760850906372,1.3352873288420828,166.34137824000018
1992-01-04,0.0,1.3518527271340919,149.9799312000001
1992-01-05,12.000723838806152,1.368418125426101,135.32598719999984
1992-01-06,0.0,1.3849835237181098,129.46440959999998
1992-01-07,0.0,1.401548922010119,120.54461760000015
1992-01-08,7.1352219581604,1.418114320302128,791.00715456
1992-01-09,9.300247192382812,1.4346797185941371,1752.2039404800016
1992-01-10,0.5076042413711548,1.451245116886146,429.57718272000017
1992-01-11,4.430288314819336,1.467810515178155,250.51872960000043
1992-01-12,4.976598739624023,1.4843759134701642,321.13799712000014
1992-01-13,3.789754629135132,1.500941311762173,822.6851587200005
1992-01-14,9.892518997192383,1.5175067100541821,3203.9128310399988
1992-01-15,0.0,1.5340721083461912,557.2576339200007
1992-01-16,1.3188340663909912,1.5506375066382003,321.4693036800004
1992-01-17,0.05532214790582657,1.5672029049302092,252.81239040000008
1992-01-18,0.02399516850709915,1.5837683032222183,226.99596383999992
1992-01-19,4.988438606262207,1.6003337015142274,194.73180192000012
1992-01-20,3.8057143688201904,1.6168990998062363,173.19687552000016
1992-01-21,4.952612400054932,1.6334644980982453,168.15082176000016
1992-01-22,0.34942787885665894,1.6500298963902544,163.99674720000013
1992-01-23,7.335415840148926,1.6665952946822635,356.00164127999983
1992-01-24,0.9382855892181396,1.6831606929742724,312.95727359999995
1992-01-25,0.0,1.6997260912662815,190.62869760000027
1992-01-26,0.0,1.7162914895582904,162.18730367999976
1992-01-27,0.39866966009140015,1.7328568878502995,149.90347583999997
1992-01-28,1.8160395622253418,1.7494222861423085,165.7807056000002
1992-01-29,0.0,1.7659876844343176,159.86815775999975
1992-01-30,0.049431703984737396,1.7825530827263267,145.67294592
1992-01-31,0.0,1.7991184810183356,142.66570175999982
1992-02-01,0.0,1.8156838793103447,130.78963583999996
